2022-07-26 11:23:20,961 Callback->Connection initialized[radio://0/80/2M/E7E7E7E7E7]
2022-07-26 11:23:22,904 We are connected[radio://0/80/2M/E7E7E7E7E7], request connection setup
2022-07-26 11:23:22,912 Callback->Connected to [radio://0/80/2M/E7E7E7E7E7]
2022-07-26 11:23:22,915 Have successfully deleted id=1
2022-07-26 11:23:22,931 Protocol  version: 5
2022-07-26 11:23:22,964 TOC for port [5] found in cache
2022-07-26 11:23:22,964 Log TOC finished updating
2022-07-26 11:23:22,974 7 memories found
2022-07-26 11:23:23,193 Memories finished updating
2022-07-26 11:23:23,208 TOC for port [2] found in cache
2022-07-26 11:23:24,349 Param TOC finished updating
2022-07-26 11:23:24,349 Callback->Connection setup finished [radio://0/80/2M/E7E7E7E7E7]
2022-07-26 11:23:27,180 Have successfully started logging for id=1
2022-07-26 11:23:32,188 Have successfully stopped logging for id=1
2022-07-26 11:23:32,191 Have successfully deleted id=1
2022-07-26 11:23:32,205 Have successfully started logging for id=2
2022-07-26 11:23:32,214 {'ranging.distance0': 1.6127839088439941, 'ranging.distance1': 4.171191692352295, 'ranging.distance2': 4.819514274597168, 'ranging.distance3': 2.514296293258667, 'ranging.distance4': 3.169921875, 'ranging.distance5': 4.0390625, 'ranging.distance6': 1.5068359375, 'ranging.distance7': 2.416015625}
2022-07-26 11:23:32,328 {'ranging.distance0': 1.6240720748901367, 'ranging.distance1': 4.225812911987305, 'ranging.distance2': 4.730069637298584, 'ranging.distance3': 2.4802258014678955, 'ranging.distance4': 3.166015625, 'ranging.distance5': 4.0625, 'ranging.distance6': 1.515625, 'ranging.distance7': 2.3984375}
2022-07-26 11:23:32,334 {'ranging.distance0': 1.6240720748901367, 'ranging.distance1': 4.225812911987305, 'ranging.distance2': 4.730069637298584, 'ranging.distance3': 2.4947338104248047, 'ranging.distance4': 3.212890625, 'ranging.distance5': 4.046875, 'ranging.distance6': 1.515625, 'ranging.distance7': 2.3984375}
2022-07-26 11:23:32,345 {'ranging.distance0': 1.6240720748901367, 'ranging.distance1': 4.180580139160156, 'ranging.distance2': 4.730069637298584, 'ranging.distance3': 2.4947338104248047, 'ranging.distance4': 3.212890625, 'ranging.distance5': 4.046875, 'ranging.distance6': 1.5234375, 'ranging.distance7': 2.3984375}
2022-07-26 11:23:32,353 {'ranging.distance0': 1.6240720748901367, 'ranging.distance1': 4.180580139160156, 'ranging.distance2': 4.724184989929199, 'ranging.distance3': 2.4947338104248047, 'ranging.distance4': 3.212890625, 'ranging.distance5': 4.0234375, 'ranging.distance6': 1.5234375, 'ranging.distance7': 2.3984375}
2022-07-26 11:23:32,363 {'ranging.distance0': 1.5980830192565918, 'ranging.distance1': 4.186651706695557, 'ranging.distance2': 4.724184989929199, 'ranging.distance3': 2.4947338104248047, 'ranging.distance4': 3.212890625, 'ranging.distance5': 4.0234375, 'ranging.distance6': 1.486328125, 'ranging.distance7': 2.3984375}
2022-07-26 11:23:32,377 {'ranging.distance0': 1.5980830192565918, 'ranging.distance1': 4.186651706695557, 'ranging.distance2': 4.653163433074951, 'ranging.distance3': 2.4870831966400146, 'ranging.distance4': 3.1796875, 'ranging.distance5': 4.0859375, 'ranging.distance6': 1.486328125, 'ranging.distance7': 2.3984375}
2022-07-26 11:23:32,387 {'ranging.distance0': 1.6058905124664307, 'ranging.distance1': 4.186651706695557, 'ranging.distance2': 4.653163433074951, 'ranging.distance3': 2.4870831966400146, 'ranging.distance4': 3.1796875, 'ranging.distance5': 4.0859375, 'ranging.distance6': 1.509765625, 'ranging.distance7': 2.42578125}
2022-07-26 11:23:32,392 {'ranging.distance0': 1.6058905124664307, 'ranging.distance1': 4.186651706695557, 'ranging.distance2': 4.722499370574951, 'ranging.distance3': 2.503689765930176, 'ranging.distance4': 3.1796875, 'ranging.distance5': 4.0859375, 'ranging.distance6': 1.509765625, 'ranging.distance7': 2.42578125}
2022-07-26 11:23:32,407 {'ranging.distance0': 1.6043612957000732, 'ranging.distance1': 4.205916404724121, 'ranging.distance2': 4.722499370574951, 'ranging.distance3': 2.503689765930176, 'ranging.distance4': 3.1796875, 'ranging.distance5': 4.0859375, 'ranging.distance6': 1.509765625, 'ranging.distance7': 2.4453125}
2022-07-26 11:23:32,413 {'ranging.distance0': 1.6043612957000732, 'ranging.distance1': 4.205916404724121, 'ranging.distance2': 4.7270965576171875, 'ranging.distance3': 2.5220744609832764, 'ranging.distance4': 3.197265625, 'ranging.distance5': 4.046875, 'ranging.distance6': 1.509765625, 'ranging.distance7': 2.4453125}
2022-07-26 11:23:32,423 {'ranging.distance0': 1.5871474742889404, 'ranging.distance1': 4.205916404724121, 'ranging.distance2': 4.7270965576171875, 'ranging.distance3': 2.5220744609832764, 'ranging.distance4': 3.197265625, 'ranging.distance5': 4.046875, 'ranging.distance6': 1.484375, 'ranging.distance7': 2.51953125}
2022-07-26 11:23:32,433 {'ranging.distance0': 1.5871474742889404, 'ranging.distance1': 4.205916404724121, 'ranging.distance2': 4.719010829925537, 'ranging.distance3': 2.524960517883301, 'ranging.distance4': 3.20703125, 'ranging.distance5': 4.07421875, 'ranging.distance6': 1.484375, 'ranging.distance7': 2.51953125}
2022-07-26 11:23:32,446 {'ranging.distance0': 1.5638360977172852, 'ranging.distance1': 4.218192100524902, 'ranging.distance2': 4.719010829925537, 'ranging.distance3': 2.524960517883301, 'ranging.distance4': 3.20703125, 'ranging.distance5': 4.07421875, 'ranging.distance6': 1.462890625, 'ranging.distance7': 2.53125}
2022-07-26 11:23:32,456 {'ranging.distance0': 1.5638360977172852, 'ranging.distance1': 4.218192100524902, 'ranging.distance2': 4.7192888259887695, 'ranging.distance3': 2.5198395252227783, 'ranging.distance4': 3.21484375, 'ranging.distance5': 4.07421875, 'ranging.distance6': 1.462890625, 'ranging.distance7': 2.53125}
2022-07-26 11:23:32,463 {'ranging.distance0': 1.587348461151123, 'ranging.distance1': 4.1751017570495605, 'ranging.distance2': 4.724621295928955, 'ranging.distance3': 2.5198395252227783, 'ranging.distance4': 3.21484375, 'ranging.distance5': 4.07421875, 'ranging.distance6': 1.462890625, 'ranging.distance7': 2.4921875}
2022-07-26 11:23:32,475 {'ranging.distance0': 1.587348461151123, 'ranging.distance1': 4.1751017570495605, 'ranging.distance2': 4.724621295928955, 'ranging.distance3': 2.5198395252227783, 'ranging.distance4': 3.27734375, 'ranging.distance5': 4.07421875, 'ranging.distance6': 1.462890625, 'ranging.distance7': 2.4921875}
2022-07-26 11:23:32,484 {'ranging.distance0': 1.5974795818328857, 'ranging.distance1': 4.210200786590576, 'ranging.distance2': 4.724621295928955, 'ranging.distance3': 2.5198395252227783, 'ranging.distance4': 3.27734375, 'ranging.distance5': 4.07421875, 'ranging.distance6': 1.4541015625, 'ranging.distance7': 2.529296875}
2022-07-26 11:23:32,494 {'ranging.distance0': 1.5974795818328857, 'ranging.distance1': 4.210200786590576, 'ranging.distance2': 4.726029396057129, 'ranging.distance3': 2.5198395252227783, 'ranging.distance4': 3.27734375, 'ranging.distance5': 4.08203125, 'ranging.distance6': 1.47265625, 'ranging.distance7': 2.529296875}
2022-07-26 11:23:32,506 {'ranging.distance0': 1.5974795818328857, 'ranging.distance1': 4.1980299949646, 'ranging.distance2': 4.741180419921875, 'ranging.distance3': 2.5198395252227783, 'ranging.distance4': 3.27734375, 'ranging.distance5': 4.08203125, 'ranging.distance6': 1.47265625, 'ranging.distance7': 2.529296875}
2022-07-26 11:23:32,514 {'ranging.distance0': 1.5974795818328857, 'ranging.distance1': 4.1980299949646, 'ranging.distance2': 4.741180419921875, 'ranging.distance3': 2.5142500400543213, 'ranging.distance4': 3.205078125, 'ranging.distance5': 4.08984375, 'ranging.distance6': 1.4833984375, 'ranging.distance7': 2.529296875}
2022-07-26 11:23:32,529 {'ranging.distance0': 1.5890082120895386, 'ranging.distance1': 4.156482219696045, 'ranging.distance2': 4.7981977462768555, 'ranging.distance3': 2.5142500400543213, 'ranging.distance4': 3.205078125, 'ranging.distance5': 4.08984375, 'ranging.distance6': 1.4833984375, 'ranging.distance7': 2.51171875}
2022-07-26 11:23:32,537 {'ranging.distance0': 1.5890082120895386, 'ranging.distance1': 4.156482219696045, 'ranging.distance2': 4.7981977462768555, 'ranging.distance3': 2.5379018783569336, 'ranging.distance4': 3.12890625, 'ranging.distance5': 4.08984375, 'ranging.distance6': 1.4921875, 'ranging.distance7': 2.51171875}
2022-07-26 11:23:32,545 {'ranging.distance0': 1.5465885400772095, 'ranging.distance1': 4.113130569458008, 'ranging.distance2': 4.826859951019287, 'ranging.distance3': 2.4865434169769287, 'ranging.distance4': 3.12890625, 'ranging.distance5': 4.08984375, 'ranging.distance6': 1.4921875, 'ranging.distance7': 2.525390625}
2022-07-26 11:23:32,554 {'ranging.distance0': 1.5465885400772095, 'ranging.distance1': 4.113130569458008, 'ranging.distance2': 4.826859951019287, 'ranging.distance3': 2.4865434169769287, 'ranging.distance4': 3.154296875, 'ranging.distance5': 4.08984375, 'ranging.distance6': 1.4853515625, 'ranging.distance7': 2.4609375}
2022-07-26 11:23:32,565 {'ranging.distance0': 1.5465885400772095, 'ranging.distance1': 4.113130569458008, 'ranging.distance2': 4.836042881011963, 'ranging.distance3': 2.5433483123779297, 'ranging.distance4': 3.154296875, 'ranging.distance5': 4.08984375, 'ranging.distance6': 1.4853515625, 'ranging.distance7': 2.4609375}
2022-07-26 11:23:32,574 {'ranging.distance0': 1.5465885400772095, 'ranging.distance1': 4.113130569458008, 'ranging.distance2': 4.836042881011963, 'ranging.distance3': 2.5433483123779297, 'ranging.distance4': 3.107421875, 'ranging.distance5': 4.09765625, 'ranging.distance6': 1.4853515625, 'ranging.distance7': 2.419921875}
2022-07-26 11:23:32,591 {'ranging.distance0': 1.5187933444976807, 'ranging.distance1': 4.188602924346924, 'ranging.distance2': 4.836042881011963, 'ranging.distance3': 2.512040138244629, 'ranging.distance4': 3.115234375, 'ranging.distance5': 4.09765625, 'ranging.distance6': 1.4853515625, 'ranging.distance7': 2.419921875}
2022-07-26 11:23:32,597 {'ranging.distance0': 1.5045579671859741, 'ranging.distance1': 4.188602924346924, 'ranging.distance2': 4.836042881011963, 'ranging.distance3': 2.512040138244629, 'ranging.distance4': 3.115234375, 'ranging.distance5': 4.09765625, 'ranging.distance6': 1.51953125, 'ranging.distance7': 2.455078125}
2022-07-26 11:23:32,606 {'ranging.distance0': 1.5045579671859741, 'ranging.distance1': 4.210893154144287, 'ranging.distance2': 4.704446792602539, 'ranging.distance3': 2.4891586303710938, 'ranging.distance4': 3.115234375, 'ranging.distance5': 4.09765625, 'ranging.distance6': 1.51953125, 'ranging.distance7': 2.455078125}
2022-07-26 11:23:32,614 {'ranging.distance0': 1.5045579671859741, 'ranging.distance1': 4.210893154144287, 'ranging.distance2': 4.704446792602539, 'ranging.distance3': 2.4891586303710938, 'ranging.distance4': 3.115234375, 'ranging.distance5': 4.0703125, 'ranging.distance6': 1.5224609375, 'ranging.distance7': 2.3984375}
2022-07-26 11:23:32,624 {'ranging.distance0': 1.5045579671859741, 'ranging.distance1': 4.210893154144287, 'ranging.distance2': 4.723743915557861, 'ranging.distance3': 2.495551586151123, 'ranging.distance4': 3.173828125, 'ranging.distance5': 4.07421875, 'ranging.distance6': 1.5224609375, 'ranging.distance7': 2.3984375}
2022-07-26 11:23:32,636 {'ranging.distance0': 1.444606900215149, 'ranging.distance1': 4.199758529663086, 'ranging.distance2': 4.723743915557861, 'ranging.distance3': 2.495551586151123, 'ranging.distance4': 3.173828125, 'ranging.distance5': 4.07421875, 'ranging.distance6': 1.51953125, 'ranging.distance7': 2.404296875}
2022-07-26 11:23:32,644 {'ranging.distance0': 1.444606900215149, 'ranging.distance1': 4.199758529663086, 'ranging.distance2': 4.766223907470703, 'ranging.distance3': 2.495551586151123, 'ranging.distance4': 3.173828125, 'ranging.distance5': 4.0625, 'ranging.distance6': 1.51953125, 'ranging.distance7': 2.404296875}
2022-07-26 11:23:32,653 {'ranging.distance0': 1.4646382331848145, 'ranging.distance1': 4.202669143676758, 'ranging.distance2': 4.766223907470703, 'ranging.distance3': 2.495551586151123, 'ranging.distance4': 3.173828125, 'ranging.distance5': 4.0625, 'ranging.distance6': 1.51953125, 'ranging.distance7': 2.408203125}
2022-07-26 11:23:32,664 {'ranging.distance0': 1.4646382331848145, 'ranging.distance1': 4.202669143676758, 'ranging.distance2': 4.820876598358154, 'ranging.distance3': 2.488434314727783, 'ranging.distance4': 3.083984375, 'ranging.distance5': 4.0546875, 'ranging.distance6': 1.51953125, 'ranging.distance7': 2.408203125}
2022-07-26 11:23:32,674 {'ranging.distance0': 1.4867947101593018, 'ranging.distance1': 4.176303863525391, 'ranging.distance2': 4.820876598358154, 'ranging.distance3': 2.488434314727783, 'ranging.distance4': 3.083984375, 'ranging.distance5': 4.0546875, 'ranging.distance6': 1.51953125, 'ranging.distance7': 2.419921875}
2022-07-26 11:23:32,684 {'ranging.distance0': 1.4867947101593018, 'ranging.distance1': 4.176303863525391, 'ranging.distance2': 4.814929485321045, 'ranging.distance3': 2.488434314727783, 'ranging.distance4': 3.099609375, 'ranging.distance5': 4.0546875, 'ranging.distance6': 1.51953125, 'ranging.distance7': 2.419921875}
2022-07-26 11:23:32,692 {'ranging.distance0': 1.4883787631988525, 'ranging.distance1': 4.141583442687988, 'ranging.distance2': 4.814929485321045, 'ranging.distance3': 2.488434314727783, 'ranging.distance4': 3.099609375, 'ranging.distance5': 4.0546875, 'ranging.distance6': 1.5146484375, 'ranging.distance7': 2.423828125}
2022-07-26 11:23:32,704 {'ranging.distance0': 1.4883787631988525, 'ranging.distance1': 4.141583442687988, 'ranging.distance2': 4.881629467010498, 'ranging.distance3': 2.488434314727783, 'ranging.distance4': 3.12890625, 'ranging.distance5': 4.04296875, 'ranging.distance6': 1.5146484375, 'ranging.distance7': 2.423828125}
2022-07-26 11:23:32,713 {'ranging.distance0': 1.4883787631988525, 'ranging.distance1': 4.141583442687988, 'ranging.distance2': 4.881629467010498, 'ranging.distance3': 2.488434314727783, 'ranging.distance4': 3.12890625, 'ranging.distance5': 4.04296875, 'ranging.distance6': 1.4345703125, 'ranging.distance7': 2.44140625}
2022-07-26 11:23:32,724 {'ranging.distance0': 1.4883787631988525, 'ranging.distance1': 4.141583442687988, 'ranging.distance2': 4.797856330871582, 'ranging.distance3': 2.4278533458709717, 'ranging.distance4': 3.111328125, 'ranging.distance5': 3.986328125, 'ranging.distance6': 1.4345703125, 'ranging.distance7': 2.44140625}
2022-07-26 11:23:32,733 {'ranging.distance0': 1.526849627494812, 'ranging.distance1': 4.201285362243652, 'ranging.distance2': 4.797856330871582, 'ranging.distance3': 2.4278533458709717, 'ranging.distance4': 3.111328125, 'ranging.distance5': 3.986328125, 'ranging.distance6': 1.404296875, 'ranging.distance7': 2.3984375}
2022-07-26 11:23:32,743 {'ranging.distance0': 1.526849627494812, 'ranging.distance1': 4.201285362243652, 'ranging.distance2': 4.682072639465332, 'ranging.distance3': 2.484499454498291, 'ranging.distance4': 3.046875, 'ranging.distance5': 3.8515625, 'ranging.distance6': 1.404296875, 'ranging.distance7': 2.3984375}
2022-07-26 11:23:32,756 {'ranging.distance0': 1.5189135074615479, 'ranging.distance1': 4.194088459014893, 'ranging.distance2': 4.682072639465332, 'ranging.distance3': 2.484499454498291, 'ranging.distance4': 3.046875, 'ranging.distance5': 3.8515625, 'ranging.distance6': 1.541015625, 'ranging.distance7': 2.41796875}
2022-07-26 11:23:32,765 {'ranging.distance0': 1.5189135074615479, 'ranging.distance1': 4.194088459014893, 'ranging.distance2': 4.701263427734375, 'ranging.distance3': 2.484499454498291, 'ranging.distance4': 3.033203125, 'ranging.distance5': 4.0078125, 'ranging.distance6': 1.541015625, 'ranging.distance7': 2.41796875}
2022-07-26 11:23:32,773 {'ranging.distance0': 1.5487849712371826, 'ranging.distance1': 4.164564609527588, 'ranging.distance2': 4.701263427734375, 'ranging.distance3': 2.484499454498291, 'ranging.distance4': 3.033203125, 'ranging.distance5': 4.0078125, 'ranging.distance6': 1.486328125, 'ranging.distance7': 2.41796875}
2022-07-26 11:23:32,785 {'ranging.distance0': 1.5487849712371826, 'ranging.distance1': 4.164564609527588, 'ranging.distance2': 4.760656356811523, 'ranging.distance3': 2.510953426361084, 'ranging.distance4': 3.033203125, 'ranging.distance5': 4.07421875, 'ranging.distance6': 1.48046875, 'ranging.distance7': 2.41796875}
2022-07-26 11:23:32,793 {'ranging.distance0': 1.5663337707519531, 'ranging.distance1': 4.195865631103516, 'ranging.distance2': 4.760656356811523, 'ranging.distance3': 2.510953426361084, 'ranging.distance4': 3.033203125, 'ranging.distance5': 4.07421875, 'ranging.distance6': 1.48046875, 'ranging.distance7': 2.41796875}
2022-07-26 11:23:32,806 {'ranging.distance0': 1.5663337707519531, 'ranging.distance1': 4.195865631103516, 'ranging.distance2': 4.760656356811523, 'ranging.distance3': 2.5396809577941895, 'ranging.distance4': 3.033203125, 'ranging.distance5': 4.0703125, 'ranging.distance6': 1.4794921875, 'ranging.distance7': 2.41796875}
2022-07-26 11:23:32,815 {'ranging.distance0': 1.5982991456985474, 'ranging.distance1': 4.1996588706970215, 'ranging.distance2': 4.896244525909424, 'ranging.distance3': 2.5396809577941895, 'ranging.distance4': 3.033203125, 'ranging.distance5': 4.0703125, 'ranging.distance6': 1.4794921875, 'ranging.distance7': 2.41796875}
2022-07-26 11:23:32,823 {'ranging.distance0': 1.5982991456985474, 'ranging.distance1': 4.1996588706970215, 'ranging.distance2': 4.896244525909424, 'ranging.distance3': 2.5990469455718994, 'ranging.distance4': 3.033203125, 'ranging.distance5': 4.0859375, 'ranging.distance6': 1.5107421875, 'ranging.distance7': 2.41796875}
2022-07-26 11:23:32,834 {'ranging.distance0': 1.5759379863739014, 'ranging.distance1': 4.179632663726807, 'ranging.distance2': 4.826752662658691, 'ranging.distance3': 2.5990469455718994, 'ranging.distance4': 3.033203125, 'ranging.distance5': 4.0859375, 'ranging.distance6': 1.5107421875, 'ranging.distance7': 2.41796875}
2022-07-26 11:23:32,849 {'ranging.distance0': 1.5759379863739014, 'ranging.distance1': 4.179632663726807, 'ranging.distance2': 4.826752662658691, 'ranging.distance3': 2.5990469455718994, 'ranging.distance4': 3.033203125, 'ranging.distance5': 4.05078125, 'ranging.distance6': 1.5048828125, 'ranging.distance7': 2.39453125}
2022-07-26 11:23:32,856 {'ranging.distance0': 1.5794823169708252, 'ranging.distance1': 4.170629978179932, 'ranging.distance2': 4.871373176574707, 'ranging.distance3': 2.6296792030334473, 'ranging.distance4': 3.033203125, 'ranging.distance5': 4.05078125, 'ranging.distance6': 1.5048828125, 'ranging.distance7': 2.39453125}
2022-07-26 11:23:32,864 {'ranging.distance0': 1.5794823169708252, 'ranging.distance1': 4.170629978179932, 'ranging.distance2': 4.871373176574707, 'ranging.distance3': 2.6296792030334473, 'ranging.distance4': 3.033203125, 'ranging.distance5': 4.05078125, 'ranging.distance6': 1.4765625, 'ranging.distance7': 2.375}
2022-07-26 11:23:32,879 {'ranging.distance0': 1.6019378900527954, 'ranging.distance1': 4.170629978179932, 'ranging.distance2': 4.871373176574707, 'ranging.distance3': 2.6075475215911865, 'ranging.distance4': 3.033203125, 'ranging.distance5': 4.05078125, 'ranging.distance6': 1.4765625, 'ranging.distance7': 2.375}
2022-07-26 11:23:32,884 {'ranging.distance0': 1.6019378900527954, 'ranging.distance1': 4.170629978179932, 'ranging.distance2': 4.871373176574707, 'ranging.distance3': 2.6075475215911865, 'ranging.distance4': 3.029296875, 'ranging.distance5': 4.0546875, 'ranging.distance6': 1.4248046875, 'ranging.distance7': 2.37109375}
2022-07-26 11:23:32,892 {'ranging.distance0': 1.5819982290267944, 'ranging.distance1': 4.1956963539123535, 'ranging.distance2': 4.709782123565674, 'ranging.distance3': 2.623096227645874, 'ranging.distance4': 3.029296875, 'ranging.distance5': 4.0546875, 'ranging.distance6': 1.4248046875, 'ranging.distance7': 2.37109375}
2022-07-26 11:23:32,905 {'ranging.distance0': 1.5819982290267944, 'ranging.distance1': 4.1956963539123535, 'ranging.distance2': 4.709782123565674, 'ranging.distance3': 2.623096227645874, 'ranging.distance4': 2.994140625, 'ranging.distance5': 4.0703125, 'ranging.distance6': 1.408203125, 'ranging.distance7': 2.419921875}
2022-07-26 11:23:32,912 {'ranging.distance0': 1.6123930215835571, 'ranging.distance1': 4.175808906555176, 'ranging.distance2': 4.709303379058838, 'ranging.distance3': 2.636545419692993, 'ranging.distance4': 2.994140625, 'ranging.distance5': 4.0703125, 'ranging.distance6': 1.408203125, 'ranging.distance7': 2.419921875}
2022-07-26 11:23:32,926 {'ranging.distance0': 1.6123930215835571, 'ranging.distance1': 4.175808906555176, 'ranging.distance2': 4.709303379058838, 'ranging.distance3': 2.636545419692993, 'ranging.distance4': 2.994140625, 'ranging.distance5': 4.01953125, 'ranging.distance6': 1.416015625, 'ranging.distance7': 2.525390625}
2022-07-26 11:23:32,938 {'ranging.distance0': 1.5793536901474, 'ranging.distance1': 4.223248481750488, 'ranging.distance2': 4.752337455749512, 'ranging.distance3': 2.636545419692993, 'ranging.distance4': 2.994140625, 'ranging.distance5': 4.01953125, 'ranging.distance6': 1.416015625, 'ranging.distance7': 2.525390625}
2022-07-26 11:23:32,943 {'ranging.distance0': 1.5605438947677612, 'ranging.distance1': 4.223248481750488, 'ranging.distance2': 4.752337455749512, 'ranging.distance3': 2.636545419692993, 'ranging.distance4': 2.994140625, 'ranging.distance5': 4.03515625, 'ranging.distance6': 1.4755859375, 'ranging.distance7': 2.525390625}
2022-07-26 11:23:32,955 {'ranging.distance0': 1.5605438947677612, 'ranging.distance1': 4.201380252838135, 'ranging.distance2': 4.768126964569092, 'ranging.distance3': 2.559105157852173, 'ranging.distance4': 3.00390625, 'ranging.distance5': 4.03515625, 'ranging.distance6': 1.4755859375, 'ranging.distance7': 2.525390625}
2022-07-26 11:23:32,963 {'ranging.distance0': 1.6198625564575195, 'ranging.distance1': 4.201380252838135, 'ranging.distance2': 4.768126964569092, 'ranging.distance3': 2.559105157852173, 'ranging.distance4': 3.00390625, 'ranging.distance5': 4.04296875, 'ranging.distance6': 1.5361328125, 'ranging.distance7': 2.423828125}
2022-07-26 11:23:32,974 {'ranging.distance0': 1.6198625564575195, 'ranging.distance1': 4.201380252838135, 'ranging.distance2': 4.768126964569092, 'ranging.distance3': 2.543137311935425, 'ranging.distance4': 3.00390625, 'ranging.distance5': 4.04296875, 'ranging.distance6': 1.5361328125, 'ranging.distance7': 2.423828125}
2022-07-26 11:23:32,985 {'ranging.distance0': 1.5785986185073853, 'ranging.distance1': 4.201380252838135, 'ranging.distance2': 4.768126964569092, 'ranging.distance3': 2.543137311935425, 'ranging.distance4': 3.00390625, 'ranging.distance5': 4.015625, 'ranging.distance6': 1.5361328125, 'ranging.distance7': 2.396484375}
2022-07-26 11:23:32,993 {'ranging.distance0': 1.5785986185073853, 'ranging.distance1': 4.142253875732422, 'ranging.distance2': 4.80470609664917, 'ranging.distance3': 2.543137311935425, 'ranging.distance4': 3.00390625, 'ranging.distance5': 4.015625, 'ranging.distance6': 1.5361328125, 'ranging.distance7': 2.396484375}
